stock_code,description,units_sold,units_returned,gross_sales,returns_value,net_revenue
72800E,4 IVORY DINNER CANDLES SILVER FLOCK,1388.0,12.0,2613.82,9.48,2604.34
85049F,BABY BOOM RIBBONS,2110.0,25.0,2634.0,31.25,2602.75
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,1725.0,35.0,2731.76,131.25,2600.51
22046,TEA PARTY  WRAPPING PAPER,6375.0,34.0,2613.5,14.28,2599.22
37502,TEA TIME MUG IN GIFT BOX,868.0,1.0,2599.79,2.95,2596.84
23054,RECYCLED ACAPULCO MAT LAVENDER,295.0,1.0,2604.93,8.25,2596.68
22758,LARGE PURPLE BABUSHKA NOTEBOOK,2437.0,18.0,2618.35,22.5,2595.85
47585A,PINK FAIRY CAKE CUSHION COVER,1084.0,13.0,2612.88,18.75,2594.13
85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,992.0,0.0,2590.11,0.0,2590.11
22190,LOCAL CAFE MUG,1400.0,1.0,2591.67,2.1,2589.57
72799E,IVORY PILLAR CANDLE SILVER FLOCK,1232.0,6.0,2600.64,17.7,2582.94
21171,BATHROOM METAL SIGN,1845.0,0.0,2578.27,0.0,2578.27
84849D,HOT BATHS SOAP HOLDER,1558.0,24.0,2618.27,40.56,2577.71
22094,RED RETROSPOT TISSUE BOX,3557.0,92.0,2649.05,73.72,2575.33
47503J,SET/3 FLORAL GARDEN TOOLS IN BAG,344.0,19.0,2719.38,151.05,2568.33
82597,BOMBS AWAY METAL SIGN,1210.0,3.0,2569.66,5.89,2563.77
22231,JIGSAW TREE WITH BIRDHOUSE,2135.0,107.0,2712.48,150.15,2562.33
21808,"CHRISTMAS GARLAND STARS,TREES",1001.0,46.0,2715.53,155.0,2560.53
22471,TV DINNER TRAY AIR HOSTESS,627.0,3.0,2568.76,11.85,2556.91
22146,EASTER CRAFT IVY WREATH WITH CHICK,1413.0,46.0,2633.13,77.7,2555.43
21589,SWALLOW GIANT TUBE MATCHES,1119.0,12.0,2583.45,30.6,2552.85
21653,GLASS ETCHED T-LIGHT HOLDER LARGE,1246.0,7.0,2565.67,14.7,2550.97
20960,WATERMELON BATH SPONGE,1900.0,0.0,2550.84,0.0,2550.84
22439,6 ROCKET BALLOONS,3891.0,75.0,2599.01,48.75,2550.26
21818,GLITTER HEART DECORATION,4196.0,0.0,2549.45,0.0,2549.45
22270,HAPPY EASTER HANGING DECORATION,685.0,26.0,2638.67,96.78,2541.89
22735,RIBBON REEL SOCKS AND MITTENS,1434.0,0.0,2541.38,0.0,2541.38
21898,POTTING SHED ROSE CANDLE,827.0,0.0,2538.81,0.0,2538.81
20787,BLUE RETRO BAR STOOL,69.0,0.0,2535.1,0.0,2535.1
22937,BAKING MOULD CUPCAKE CHOCOLATE,972.0,13.0,2563.24,33.15,2530.09
90062,CARNIVAL BRACELET,204.0,5.0,2591.42,63.75,2527.67
84012,MAGIC SHEEP WOOL GROWING FROM PAPER,1838.0,120.0,2628.47,102.0,2526.47
23681,LUNCH BAG RED VINTAGE DOILY,1576.0,0.0,2525.04,0.0,2525.04
22415,WHITE TISSUE REAM,317.0,0.0,2520.15,0.0,2520.15
85034C,3 ROSE MORRIS BOXED CANDLES,1314.0,23.0,2604.15,85.75,2518.4
21215,IVORY PAPER CUP CAKE CASES,4349.0,42.0,2533.88,17.64,2516.24
21431,GREEN GINGHAM FLOWER JEWELLERY BOX,1483.0,2.0,2511.36,3.3,2508.06
23424,GINGHAM RECIPE BOOK BOX,462.0,1.0,2509.62,4.95,2504.67
22313,OFFICE MUG WARMER PINK,985.0,252.0,3146.07,647.4,2498.67
82567,"AIRLINE LOUNGE,METAL SIGN",1207.0,1.0,2498.98,2.1,2496.88
21323,HANGING MEDINA LANTERN LARGE,740.0,3.0,2506.89,12.75,2494.14
21288,STRIPEY CHOCOLATE NESTING BOXES,982.0,25.0,2557.47,64.15,2493.32
23316,RED REFECTORY CLOCK,250.0,1.0,2501.64,9.95,2491.69
23146,TRIPLE HOOK ANTIQUE IVORY ROSE,798.0,50.0,2645.26,164.1,2481.16
23367,SET 12 COLOUR PENCILS SPACEBOY,3278.0,16.0,2491.2,10.4,2480.8
84754,S/15 SILVER GLASS BAUBLES IN BAG,2083.0,146.0,2634.59,155.14,2479.45
84509B,SET OF 4 FAIRY CAKE PLACEMATS,654.0,4.0,2489.97,15.0,2474.97
85054,FRENCH ENAMEL POT W LID,916.0,8.0,2495.02,20.2,2474.82
22742,MAKE YOUR OWN PLAYTIME CARD KIT,1002.0,2.0,2475.3,5.9,2469.4
85041,SET/4 PINK ORCHID CANDLES IN BOWL,1853.0,14.0,2489.87,23.1,2466.77
21616,4 PEAR BOTANICAL DINNER CANDLES,1152.0,0.0,2458.58,0.0,2458.58
21680,WOODLAND  STICKERS,2858.0,30.0,2483.68,25.5,2458.18
84509F,SET OF 4 NEW ENGLAND PLACEMATS,2781.0,0.0,2456.1,0.0,2456.1
21203,BUTTERFLIES  HONEYCOMB GARLAND,1539.0,49.0,2527.0,71.25,2455.75
20668,DISCO BALL CHRISTMAS DECORATION,20951.0,3.0,2454.88,0.36,2454.52
85206B,PINK FELT EASTER EGG BASKET,1538.0,14.0,2477.3,23.1,2454.2
22676,"FRENCH BLUE METAL DOOR SIGN, 1",1830.0,11.0,2464.98,13.75,2451.23
22852,ENAMEL DOG BOWL CREAM,565.0,5.0,2467.11,21.25,2445.86
23352,ROLL WRAP 50'S RED CHRISTMAS,1800.0,12.0,2459.2,15.0,2444.2
21330,WOODLAND ANIMAL  WRITING SET,1452.0,9.0,2454.07,14.85,2439.22
21792,CLASSIC FRENCH STYLE BASKET GREEN,494.0,13.0,2517.88,84.95,2432.93
21809,CHRISTMAS HANGING TREE WITH BELL,3015.0,0.0,2427.89,0.0,2427.89
22342,HOME GARLAND PAINTED ZINC,1817.0,70.0,2521.25,96.3,2424.95
21106,CREAM SLICE FLANNEL CHOCOLATE SPOT,790.0,0.0,2419.68,0.0,2419.68
22911,PAPER CHAIN KIT LONDON,853.0,12.0,2454.35,35.4,2418.95
22789,T-LIGHT HOLDER SWEETHEART HANGING,1238.0,1.0,2419.54,1.95,2417.59
22091,EMPIRE TISSUE BOX,3179.0,55.0,2485.86,68.75,2417.11
21823,PAINTED METAL HEART WITH HOLLY BELL,2468.0,24.0,2447.72,34.8,2412.92
22613,PACK OF 20 SPACEBOY NAPKINS,3051.0,10.0,2419.76,8.5,2411.26
22021,BLUE FELT EASTER EGG BASKET,1413.0,12.0,2430.31,19.8,2410.51
22540,MINI JIGSAW CIRCUS PARADE,6162.0,3.0,2410.29,1.26,2409.03
21274,EMBOSSED HEART 3 DRAWER SHELF,175.0,1.0,2420.69,12.75,2407.94
21924,BLUE/CREAM STRIPE FRINGE HAMMOCK,315.0,10.0,2486.66,79.5,2407.16
22448,PIN CUSHION RUSSIAN DOLL RED,753.0,6.0,2426.73,20.1,2406.63
84840,SWEETHEART CARRY-ALL BASKET,282.0,3.0,2430.82,25.5,2405.32
21439,BASKET OF TOADSTOOLS,2259.0,408.0,2837.54,432.48,2405.06
23406,HOME SWEET HOME KEY HOLDER,456.0,3.0,2422.66,18.75,2403.91
21642,ASSORTED TUTTI FRUTTI PEN,4413.0,266.0,2575.18,172.34,2402.84
21973,SET OF 36 MUSHROOM PAPER DOILIES,1670.0,13.0,2420.03,18.85,2401.18
22537,MAGIC SLATE DINOSAUR,5861.0,48.0,2420.91,20.16,2400.75
85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,621.0,2.0,2405.79,5.5,2400.29
22153,ANGEL DECORATION STARS ON DRESS,5705.0,166.0,2469.16,69.72,2399.44
23400,SHELF WITH 4 HOOKS HOME SWEET HOME,461.0,2.0,2409.34,12.5,2396.84
23265,SET OF 3 WOODEN TREE DECORATIONS,1769.0,15.0,2404.79,18.75,2386.04
21462,"NURSERY A,B,C PAINTED LETTERS",413.0,6.0,2425.41,40.5,2384.91
22829,SWEETHEART WIRE WALL TIDY,241.0,10.0,2468.57,87.9,2380.67
22986,WRAP GINGHAM ROSE,5795.0,25.0,2389.9,10.5,2379.4
22566,"FELTCRAFT HAIRBAND S/2, PINK/PURPLE",2836.0,0.0,2373.82,0.0,2373.82
47570,ENGLISH ROSE TABLE CLOTH,220.0,0.0,2373.01,0.0,2373.01
23498,CLASSIC BICYCLE CLIPS,1640.0,0.0,2372.68,0.0,2372.68
23437,GIFT BAG LARGE 50'S CHRISTMAS,1939.0,2.0,2373.63,2.5,2371.13
85059,FRENCH ENAMEL WATER BASIN,701.0,10.0,2399.89,30.0,2369.89
23028,DRAWER KNOB CRACKLE GLAZE BLUE,1369.0,7.0,2377.13,11.55,2365.58
22990,COTTON APRON PANTRY DESIGN,633.0,126.0,2917.43,553.7,2363.73
10133,COLOURING PENCILS BROWN TUBE,3837.0,20.0,2373.26,12.7,2360.56
21789,KIDS RAIN MAC PINK,2920.0,92.0,2437.07,78.2,2358.87
21468,BUTTERFLY CROCHET FOOD COVER,669.0,2.0,2361.39,7.5,2353.89
85034A,3 GARDENIA MORRIS BOXED CANDLES,849.0,11.0,2389.69,37.75,2351.94
23436,VINTAGE CHRISTMAS GIFT BAG LARGE,1979.0,15.0,2367.39,18.75,2348.64
22642,SET OF 4 NAPKIN CHARMS STARS,989.0,0.0,2348.47,0.0,2348.47
23412,HEART MIRROR ANTIQUE WHITE,358.0,2.0,2354.8,15.0,2339.8
22321,BIRD DECORATION RED SPOT,2528.0,1.0,2339.95,0.85,2339.1
23401,RUSTIC MIRROR WITH LACE HEART,459.0,3.0,2354.87,18.75,2336.12
22421,LIPSTICK PEN FUSCHIA,4721.0,45.0,2351.86,18.6,2333.26
21437,24 HANGING EASTER EGGS FLORAL TUB,677.0,5.0,2350.92,18.75,2332.17
21126,SET OF 6 GIRLS CELEBRATION CANDLES,2325.0,14.0,2349.22,17.5,2331.72
21708,FOLDING UMBRELLA CREAM POLKADOT,611.0,4.0,2336.48,19.8,2316.68
21824,PAINTED METAL STAR WITH HOLLY BELLS,2782.0,24.0,2351.46,34.8,2316.66
22609,PENS ASSORTED SPACEBALL,7087.0,144.0,2414.54,98.64,2315.9
21747,SMALL SKULL WINDMILL,2049.0,126.0,2452.35,136.98,2315.37
21540,DAIRY MAID CERAMIC BUTTER DISH,1323.0,20.0,2394.95,81.5,2313.45
21615,4 LAVENDER BOTANICAL DINNER CANDLES,1168.0,0.0,2308.67,0.0,2308.67
84796A,PINK HAWAIIAN PICNIC HAMPER FOR 2,312.0,0.0,2307.23,0.0,2307.23
84459B,YELLOW METAL CHICKEN HEART,1475.0,24.0,2341.77,35.76,2306.01
23371,SET 36 COLOUR PENCILS SPACEBOY,1705.0,0.0,2304.78,0.0,2304.78
21947,SET OF 6 HEART CHOPSTICKS,1675.0,0.0,2302.81,0.0,2302.81
85114A,BLACK ENCHANTED FOREST PLACEMAT,1326.0,0.0,2296.54,0.0,2296.54
22251,BIRDHOUSE DECORATION MAGIC GARDEN,1871.0,19.0,2317.64,23.75,2293.89
84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,5102.0,38.0,2309.7,15.96,2293.74
21741,COSY SLIPPER SHOES LARGE GREEN,701.0,1.0,2293.75,2.55,2291.2
22306,SILVER MUG BONE CHINA TREE OF LIFE,1621.0,17.0,2316.2,28.7,2287.5
23360,SET 8 CANDLES VINTAGE DOILY,1182.0,0.0,2286.4,0.0,2286.4
22831,WHITE BROCANTE SOAP DISH,776.0,0.0,2286.28,0.0,2286.28
85176,SEWING SUSAN 21 NEEDLE SET,2748.0,16.0,2293.0,13.18,2279.82
23330,DECORATIVE WICKER HEART MEDIUM,1794.0,6.0,2286.97,7.5,2279.47
21482,MUSHROOM BLUE HOT WATER BOTTLE,740.0,6.0,2296.76,17.7,2279.06
21262,WHITE GOOSE FEATHER CHRISTMAS TREE,606.0,11.0,2366.02,88.45,2277.57
22973,CHILDRENS CIRCUS PARADE MUG,1361.0,24.0,2314.33,39.2,2275.13
22828,REGENCY MIRROR WITH SHUTTERS,17.0,2.0,2565.0,290.0,2275.0
85107,CUT GLASS T-LIGHT HOLDER OCTAGON,1203.0,0.0,2274.79,0.0,2274.79
22409,TIN CAN BISCUITS DESIGN,1686.0,14.0,2290.46,17.5,2272.96
85106,CUT GLASS HEXAGON T-LIGHT HOLDER,1190.0,0.0,2271.24,0.0,2271.24
22539,MINI JIGSAW DOLLY GIRL,5654.0,1.0,2268.13,0.42,2267.71
85199L,LARGE HANGING IVORY & RED WOOD BIRD,3455.0,27.0,2285.02,17.55,2267.47
23197,VEGETABLE MAGNETIC  SHOPPING LIST,1478.0,25.0,2303.5,36.25,2267.25
22362,GLASS JAR PEACOCK BATH SALTS,747.0,49.0,2410.53,144.55,2265.98
22246,MAGIC GARDEN FELT GARLAND,1081.0,12.0,2287.95,23.4,2264.55
21873,IF YOU CAN'T STAND THE HEAT MUG,2010.0,91.0,2360.01,100.07,2259.94
23029,DRAWER KNOB CRACKLE GLAZE GREEN,1352.0,28.0,2303.92,46.2,2257.72
85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,1512.0,9.0,2275.75,18.75,2257.0
21826,EIGHT PIECE DINOSAUR SET,1800.0,57.0,2326.87,71.25,2255.62
84818,DANISH ROSE PHOTO FRAME,1788.0,107.0,2382.25,132.05,2250.2
84469,ROSE DES PADDED FLOOR CUSHION,664.0,0.0,2249.41,0.0,2249.41
22133,PINK LOVE HEART SHAPE CUP,2464.0,12.0,2258.61,10.2,2248.41
22933,BAKING MOULD EASTER EGG MILK CHOC,940.0,156.0,2585.92,337.8,2248.12
21819,GLITTER CHRISTMAS STAR,3847.0,0.0,2247.14,0.0,2247.14
21187,WHITE BELL HONEYCOMB PAPER GARLAND,1344.0,0.0,2243.78,0.0,2243.78
22024,RAINY LADIES BIRTHDAY CARD,5391.0,36.0,2257.0,15.12,2241.88
22803,IVORY EMBROIDERED QUILT,59.0,0.0,2237.84,0.0,2237.84
23326,HANGING MINI COLOURED BOTTLES,3442.0,0.0,2237.08,0.0,2237.08
85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,649.0,34.0,2370.31,133.94,2236.37
21804,WHITE CHRISTMAS GARLAND STARS TREES,597.0,2.0,2240.99,7.5,2233.49
23093,SMALL PARISIENNE HEART PHOTO FRAME,939.0,3.0,2239.24,7.47,2231.77
23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,577.0,33.0,2368.37,136.95,2231.42
21398,RED POLKADOT COFFEE  MUG,2295.0,2.0,2231.9,4.2,2227.7
23128,FELTCRAFT BOY JEAN-PAUL KIT,448.0,7.0,2258.66,34.65,2224.01
35001G,HAND OPEN SHAPE GOLD,715.0,11.0,2259.47,37.29,2222.18
22336,DOVE DECORATION PAINTED ZINC,4661.0,23.0,2234.96,14.95,2220.01
23501,KEY RING BASEBALL BOOT UNION JACK,1821.0,0.0,2217.87,0.0,2217.87
16237,SLEEPING CAT ERASERS,10385.0,91.0,2233.15,19.11,2214.04
84913A,SOFT PINK ROSE TOWEL,608.0,0.0,2211.54,0.0,2211.54
21686,MEDINA STAMPED METAL STOOL,65.0,7.0,2460.14,249.65,2210.49
85172,HYACINTH BULB T-LIGHT CANDLES,4271.0,153.0,2274.56,64.26,2210.3
23438,RED SPOT GIFT BAG LARGE,1809.0,0.0,2209.92,0.0,2209.92
22785,SQUARECUSHION COVER PINK UNION JACK,412.0,0.0,2207.11,0.0,2207.11
22716,CARD CIRCUS PARADE,5218.0,12.0,2211.41,5.04,2206.37
20658,RED SPOTTY LUGGAGE TAG,1584.0,36.0,2251.36,45.0,2206.36
21681,GIANT MEDINA STAMPED METAL BOWL,233.0,3.0,2234.81,29.85,2204.96
17091J,VANILLA INCENSE IN TIN,3964.0,0.0,2204.35,0.0,2204.35
21638,ASSORTED TUTTI FRUTTI NOTEBOOK,1020.0,8.0,2220.94,16.8,2204.14
23064,CINDERELLA CHANDELIER,221.0,71.0,3717.56,1514.05,2203.51
22286,DECORATION WOBBLY RABBIT METAL,1937.0,0.0,2200.75,0.0,2200.75
21651,HANGING GLASS ETCHED TEALIGHT,1361.0,0.0,2200.36,0.0,2200.36
21710,FOLDING UMBRELLA PINKWHITE POLKADOT,726.0,7.0,2235.01,34.65,2200.36
22514,CHILDS GARDEN SPADE BLUE,1082.0,2.0,2202.92,4.2,2198.72
21464,DISCO BALL ROTATOR BATTERY OPERATED,539.0,21.0,2286.75,89.25,2197.5
22074,6 RIBBONS SHIMMERING PINKS,2156.0,12.0,2216.34,19.8,2196.54
23403,LETTER HOLDER HOME SWEET HOME,625.0,3.0,2204.11,11.25,2192.86
21125,SET 6 FOOTBALL CELEBRATION CANDLES,2123.0,15.0,2211.38,18.75,2192.63
21476,STEEL SWEETHEART ROUND TABLE CREAM,142.0,2.0,2219.51,29.9,2189.61
22711,WRAP CIRCUS PARADE,5377.0,50.0,2210.34,21.0,2189.34
22453,MEASURING TAPE RUSSIAN DOLL BLUE,801.0,8.0,2212.92,23.6,2189.32
22853,ENAMEL CAT BOWL CREAM,645.0,6.0,2205.57,19.5,2186.07
85045,GREEN CHRISTMAS TREE STRING 20LIGHT,471.0,12.0,2239.34,54.5,2184.84
21620,SET OF 4 ROSE BOTANICAL CANDLES,1087.0,6.0,2206.73,22.5,2184.23
85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,1657.0,12.0,2191.96,19.8,2172.16
20770,ABSTRACT CIRCLE JOURNAL,1045.0,10.0,2190.59,20.1,2170.49
84691,PACK 20 DOLLY PEGS,2747.0,82.0,2225.5,56.1,2169.4
22069,BROWN  PIRATE TREASURE CHEST,968.0,0.0,2164.63,0.0,2164.63
21611,SET OF 12 LILY BOTANICAL T-LIGHTS,750.0,6.0,2182.19,17.7,2164.49
21696,SMALL SILVER TRELLIS CANDLEPOT,749.0,30.0,2251.14,88.5,2162.64
22948,METAL DECORATION NAUGHTY CHILDREN,2155.0,12.0,2164.69,10.2,2154.49
20931,BLUE POT PLANT CANDLE,673.0,27.0,2238.07,87.55,2150.52
23370,SET 36 COLOURING PENCILS DOILY,1550.0,1.0,2151.6,1.25,2150.35
23445,ICE CREAM BUBBLES,2668.0,20.0,2161.24,16.6,2144.64
85116,BLACK CANDELABRA T-LIGHT HOLDER,1817.0,30.0,2206.24,63.0,2143.24
23252,VINTAGE RED ENAMEL TRIM JUG,603.0,33.0,2261.61,123.75,2137.86
21421,PORCELAIN ROSE LARGE,1792.0,6.0,2144.48,7.5,2136.98
21905,MORE BUTTER METAL SIGN,1615.0,2.0,2141.07,4.2,2136.87
22182,CAKE STAND VICTORIAN FILIGREE SMALL,561.0,4.0,2156.45,19.8,2136.65
21617,4 LILY  BOTANICAL DINNER CANDLES,834.0,0.0,2135.01,0.0,2135.01
23161,REGENCY CAKE FORK,1715.0,12.0,2145.3,15.0,2130.3
22708,WRAP DOLLY GIRL,5325.0,25.0,2140.5,10.5,2130.0
23066,SMALL JEWELLERY STAND,259.0,1.0,2137.81,8.25,2129.56
22677,"FRENCH BLUE METAL DOOR SIGN, 2",1583.0,11.0,2143.03,13.75,2129.28
21774,DECORATIVE CATS BATHROOM BOTTLE,1711.0,1.0,2129.81,1.25,2128.56
23302,KNEELING MAT HOUSEWORK  DESIGN,1536.0,36.0,2181.42,54.24,2127.18
23005,TRAVEL CARD WALLET I LOVE LONDON,4733.0,1.0,2126.55,0.42,2126.13
23213,STAR WREATH DECORATION WITH BELL,1682.0,12.0,2138.42,15.0,2123.42
21195,PINK  HONEYCOMB PAPER BALL,997.0,0.0,2122.66,0.0,2122.66
85216,ASSORTED CAKES FRIDGE MAGNETS,2849.0,49.0,2154.22,31.85,2122.37
22515,CHILDS GARDEN SPADE PINK,1046.0,4.0,2129.74,8.4,2121.34
20764,ABSTRACT CIRCLES SKETCHBOOK,685.0,4.0,2134.76,15.0,2119.76
23031,DRAWER KNOB CRACKLE GLAZE PINK,1278.0,20.0,2152.3,33.0,2119.3
23020,GLASS SONGBIRD STORAGE JAR,180.0,6.0,2191.84,73.65,2118.19
22824,3 TIER SWEETHEART GARDEN SHELF,61.0,1.0,2153.95,35.95,2118.0
22714,CARD BIRTHDAY COWBOY,5277.0,108.0,2157.91,41.04,2116.87
23046,PAPER LANTERN 9 POINT DELUXE STAR,349.0,0.0,2111.49,0.0,2111.49
21643,ASSORTED TUTTI FRUTTI MIRROR,1521.0,14.0,2127.94,17.5,2110.44
23079,TOADSTOOL BEDSIDE LIGHT,251.0,14.0,2225.45,125.3,2100.15
23233,WRAP POPPIES  DESIGN,5175.0,25.0,2105.5,10.5,2095.0
22338,STAR DECORATION PAINTED ZINC,6087.0,95.0,2151.99,60.37,2091.62
22913,RED COAT RACK PARIS FASHION,450.0,4.0,2107.85,19.8,2088.05
22996,TRAVEL CARD WALLET VINTAGE TICKET,4801.0,26.0,2094.93,10.92,2084.01
72799F,IVORY PILLAR CANDLE GOLD FLOCK,1125.0,0.0,2082.74,0.0,2082.74
40018F,CHERRY DESIGN PAPERLANTERNS,1092.0,12.0,2100.33,23.4,2076.93
21359,RELAX LARGE WOOD LETTERS,208.0,4.0,2116.48,39.8,2076.68
21655,HANGING RIDGE GLASS T-LIGHT HOLDER,1396.0,128.0,2277.5,201.92,2075.58
84854,GIRLY PINK TOOL SET,381.0,1.0,2079.47,4.25,2075.22
21865,PINK UNION JACK  PASSPORT COVER,896.0,6.0,2085.64,12.6,2073.04
22023,EMPIRE BIRTHDAY CARD,4975.0,12.0,2076.77,5.04,2071.73
22695,WICKER WREATH SMALL,1457.0,0.0,2070.15,0.0,2070.15
21619,4 VANILLA BOTANICAL CANDLES,1131.0,0.0,2069.02,0.0,2069.02
85049H,URBAN BLACK RIBBONS,2066.0,0.0,2067.18,0.0,2067.18
84670,JAPANESE CROCHETED ANIMAL,5196.0,150.0,2128.72,63.0,2065.72
23227,FILIGREE HEART BUTTERFLY WHITE,1642.0,6.0,2070.06,7.5,2062.56
84509G,SET OF 4 FAIRY CAKE PLACEMATS,804.0,0.0,2060.37,0.0,2060.37
22279,POCKET BAG BLUE PAISLEY RED SPOT,1440.0,37.0,2104.62,46.25,2058.37
21077,SET/20 WOODLAND PAPER NAPKINS,2790.0,0.0,2058.1,0.0,2058.1
22163,HEART STRING MEMO HOLDER HANGING,1269.0,79.0,2235.12,179.05,2056.07
51014L,"FEATHER PEN,LIGHT PINK",3445.0,204.0,2222.35,167.88,2054.47
23152,IVORY SWEETHEART WIRE LETTER RACK,554.0,7.0,2080.65,26.25,2054.4
21070,VINTAGE BILLBOARD MUG,2034.0,30.0,2083.46,33.32,2050.14
21640,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,2225.0,0.0,2049.4,0.0,2049.4
84990,60 GOLD AND SILVER FAIRY CAKE CASES,4248.0,24.0,2062.19,13.2,2048.99
23291,DOLLY GIRL CHILDRENS CUP,1634.0,10.0,2059.03,12.5,2046.53
21058,PARTY INVITES WOODLAND,2396.0,12.0,2055.59,10.2,2045.39
84797B,BLUE SAVANNAH PICNIC HAMPER FOR 4,344.0,2.0,2077.82,33.9,2043.92
79323GR,GREEN CHERRY LIGHTS,532.0,194.0,3209.36,1168.5,2040.86
23500,KEY RING BASEBALL BOOT ASSORTED,1626.0,0.0,2038.33,0.0,2038.33
23251,VINTAGE RED ENAMEL TRIM MUG,1712.0,58.0,2105.75,72.5,2033.25
22859,EASTER TIN BUNNY BOUQUET,1250.0,32.0,2085.75,52.8,2032.95
47591C,BLUE FAIRY CAKE CHILDRENS APRON,1055.0,0.0,2029.27,0.0,2029.27
22201,FRYING PAN BLUE RETROSPOT,509.0,2.0,2034.4,8.5,2025.9
21200,MULTICOLOUR HONEYCOMB PAPER GARLAND,1421.0,28.0,2065.16,40.6,2024.56
23490,T-LIGHT HOLDER HANGING LOVE BIRD,542.0,3.0,2032.77,11.25,2021.52
21291,SMALL SPOTTY CHOCOLATE GIFT BAG,2411.0,67.0,2077.93,56.95,2020.98
22261,FELT EGG COSY WHITE RABBIT,2105.0,4.0,2024.35,3.4,2020.95
22400,MAGNETS PACK OF 4 HOME SWEET HOME,2450.0,25.0,2049.56,30.39,2019.17
22308,TEA COSY BLUE STRIPE,677.0,26.0,2085.05,66.3,2018.75
85016,SET OF 6 VINTAGE NOTELETS KIT,1679.0,7.0,2033.33,17.85,2015.48
21356,TOAST ITS - FAIRY FLOWER,1592.0,1.0,2014.16,1.25,2012.91
22799,SWEETHEART WIRE FRUIT BOWL,253.0,1.0,2020.84,8.5,2012.34
23529,WALL ART DOLLY GIRL,637.0,0.0,2011.99,0.0,2011.99
37476,CONDIMENT TRAY 4 BOWLS AND 4 SPOONS,209.0,0.0,2010.6,0.0,2010.6
22520,CHILDS GARDEN TROWEL BLUE,2294.0,2.0,2011.28,1.7,2009.58
21612,SET 12 WILDFLOWER BOTANICAL T-LIGHT,698.0,6.0,2025.77,17.7,2008.07
22928,YELLOW GIANT GARDEN THERMOMETER,296.0,6.0,2041.35,35.7,2005.65
21397,BLUE POLKADOT EGG CUP,2157.0,12.0,2017.74,15.0,2002.74
23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,1447.0,12.0,2018.14,17.4,2000.74
23274,STAR T-LIGHT HOLDER WILLIE WINKIE,1180.0,3.0,2005.0,4.95,2000.05
21504,SKULLS GREETING CARD,4913.0,12.0,2005.02,5.04,1999.98
23289,DOLLY GIRL CHILDRENS BOWL,1622.0,12.0,2013.7,15.0,1998.7
23315,IVORY REFECTORY CLOCK,213.0,12.0,2094.24,97.8,1996.44
22521,CHILDS GARDEN TROWEL PINK,2288.0,2.0,1987.93,1.7,1986.23
21389,IVORY HANGING DECORATION  BIRD,2299.0,30.0,2008.09,25.5,1982.59
23357,HOT WATER BOTTLE SEX BOMB,450.0,0.0,1982.05,0.0,1982.05
22559,SEASIDE FRISBEE,1583.0,4.0,1986.87,5.0,1981.87
22496,SET OF 2 ROUND TINS DUTCH CHEESE,731.0,6.0,1996.09,17.7,1978.39
20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,590.0,8.0,2002.84,25.0,1977.84
22405,TIN CAN POCKET MONEY DESIGN,1642.0,13.0,1993.38,16.06,1977.32
35953,FOLKART STAR CHRISTMAS DECORATIONS,3868.0,24.0,2007.22,30.0,1977.22
21348,PINK SPOTS CHOCOLATE NESTING BOXES,842.0,31.0,2030.84,54.25,1976.59
20871,OPULENT VELVET SET/3 CANDLES,1273.0,2.0,1978.05,4.2,1973.85
84676,BATH DUCK WATERING CAN,848.0,49.0,2102.46,132.55,1969.91
23145,ZINC T-LIGHT HOLDER STARS LARGE,2084.0,11.0,1979.48,10.45,1969.03
17084R,ASSORTED INCENSE PACK,10625.0,0.0,1968.45,0.0,1968.45
23068,ALUMINIUM STAMPED HEART,809.0,0.0,1966.93,0.0,1966.93
22931,BAKING MOULD HEART WHITE CHOCOLATE,813.0,0.0,1963.3,0.0,1963.3
22832,SWEETHEART WIRE WALL TIDY,185.0,7.0,2033.15,75.25,1957.9
22719,GUMBALL MONOCHROME COAT RACK,1467.0,28.0,1987.83,30.44,1957.39
20846,ZINC HEART LATTICE T-LIGHT HOLDER,1453.0,0.0,1956.81,0.0,1956.81
22068,BLACK PIRATE TREASURE CHEST,1112.0,14.0,1979.82,23.1,1956.72
22599,CHRISTMAS MUSICAL ZINC STAR,3119.0,24.0,1976.88,20.4,1956.48
21629,SQUARE FLOOR CUSHION VINTAGE RED,177.0,1.0,1961.37,7.95,1953.42
22211,WOOD STAMP SET FLOWERS,1531.0,49.0,2022.35,71.25,1951.1
22343,PARTY PIZZA DISH RED+WHITE SPOT,3297.0,42.0,1985.74,35.7,1950.04
23374,RED SPOT PAPER GIFT BAG,2456.0,16.0,1962.83,13.12,1949.71
21695,SMALL SILVER FLOWER CANDLE POT,630.0,1.0,1952.18,2.95,1949.23
