customer_id,first_purchase_at,last_purchase_at,sales_orders,return_orders,gross_sales,returns_value,net_revenue,recency_days,frequency,monetary,r_score,f_score,m_score,segment
13431,2010-02-18 11:53:00,2011-10-03 13:49:00,8,1,3316.24,27.0,3289.24,67,8,3289.24,3,4,5,忠诚客户
17768,2009-12-02 12:26:00,2011-12-01 13:22:00,7,1,3292.73,4.95,3287.78,8,7,3287.78,5,4,5,高价值活跃
17183,2011-08-26 15:25:00,2011-12-02 10:07:00,6,2,3347.31,60.4,3286.91,7,6,3286.91,5,4,5,高价值活跃
13131,2010-02-09 09:47:00,2011-11-16 13:21:00,7,1,3313.77,34.0,3279.77,23,7,3279.77,4,4,5,高价值活跃
16351,2009-12-04 16:12:00,2011-01-11 10:26:00,13,5,3330.03,50.9,3279.13,332,13,3279.13,2,5,5,高价值流失风险
12872,2009-12-03 20:03:00,2011-01-17 10:52:00,12,1,3283.96,7.15,3276.81,326,12,3276.81,2,5,5,高价值流失风险
14409,2010-05-21 16:45:00,2011-09-29 18:18:00,9,1,3427.29,151.2,3276.09,71,9,3276.09,3,5,5,忠诚客户
14608,2009-12-06 12:34:00,2011-12-05 16:52:00,11,1,3352.94,79.5,3273.44,4,11,3273.44,5,5,5,高价值活跃
13824,2010-03-12 15:17:00,2011-11-07 12:41:00,12,2,3314.76,41.4,3273.36,32,12,3273.36,4,5,5,高价值活跃
15978,2010-03-05 14:39:00,2011-09-23 15:21:00,3,2,3279.42,6.8,3272.62,77,3,3272.62,3,3,5,潜力客户
17931,2010-02-16 15:47:00,2011-07-28 18:33:00,14,4,3402.24,131.33,3270.91,134,14,3270.91,3,5,5,忠诚客户
13291,2010-02-11 18:36:00,2011-07-07 10:36:00,11,0,3270.79,0.0,3270.79,155,11,3270.79,3,5,5,忠诚客户
13214,2010-03-03 14:10:00,2010-10-18 10:00:00,7,0,3264.23,0.0,3264.23,417,7,3264.23,1,4,5,高价值流失风险
18188,2010-03-26 11:37:00,2011-11-24 16:46:00,6,2,3280.59,17.4,3263.19,15,6,3263.19,5,4,5,高价值活跃
13611,2009-12-03 07:57:00,2011-09-11 14:51:00,10,4,3297.93,38.5,3259.43,89,10,3259.43,3,5,5,忠诚客户
16612,2009-12-03 15:54:00,2011-11-07 07:38:00,9,1,3245.43,1.95,3243.48,32,9,3243.48,4,5,5,高价值活跃
14898,2009-12-03 16:40:00,2011-11-16 14:54:00,14,4,3365.95,123.35,3242.6,23,14,3242.6,4,5,5,高价值活跃
13246,2010-07-02 13:36:00,2011-11-21 16:50:00,11,3,3351.75,109.75,3242.0,18,11,3242.0,5,5,5,高价值活跃
15827,2010-01-08 11:25:00,2011-09-27 15:35:00,28,14,3603.14,363.11,3240.03,73,28,3240.03,3,5,5,忠诚客户
15356,2010-10-13 13:12:00,2011-11-08 13:11:00,13,0,3239.57,0.0,3239.57,31,13,3239.57,4,5,5,高价值活跃
15140,2010-09-23 13:07:00,2011-10-18 14:07:00,8,1,3243.69,4.25,3239.44,52,8,3239.44,4,4,5,高价值活跃
14215,2009-12-08 09:35:00,2011-11-28 12:19:00,9,1,3250.33,11.8,3238.53,11,9,3238.53,5,5,5,高价值活跃
14669,2009-12-02 13:06:00,2011-04-12 11:43:00,7,0,3216.78,0.0,3216.78,241,7,3216.78,2,4,5,高价值流失风险
14451,2010-01-17 10:35:00,2011-10-10 13:38:00,12,6,3258.68,43.18,3215.5,60,12,3215.5,3,5,5,忠诚客户
16107,2011-06-09 18:42:00,2011-11-22 09:40:00,7,0,3204.16,0.0,3204.16,17,7,3204.16,5,4,5,高价值活跃
15625,2010-06-15 15:23:00,2011-08-28 10:21:00,9,5,3236.4,33.15,3203.25,103,9,3203.25,3,5,5,忠诚客户
16057,2010-01-07 17:11:00,2011-11-23 15:23:00,10,7,3854.85,652.78,3202.07,16,10,3202.07,5,5,5,高价值活跃
13868,2011-11-01 12:45:00,2011-12-02 16:32:00,2,0,3192.54,0.0,3192.54,7,2,3192.54,5,2,5,新近客户
15380,2009-12-01 13:50:00,2011-12-01 12:13:00,11,2,3248.96,56.86,3192.1,8,11,3192.1,5,5,5,高价值活跃
17924,2010-10-21 12:17:00,2011-11-28 09:11:00,8,6,3257.7,68.17,3189.53,11,8,3189.53,5,4,5,高价值活跃
16045,2010-07-29 12:50:00,2011-08-12 12:41:00,8,1,3434.93,247.9,3187.03,119,8,3187.03,3,4,5,忠诚客户
14533,2010-04-08 12:13:00,2011-11-15 12:05:00,11,4,3466.37,281.25,3185.12,24,11,3185.12,4,5,5,高价值活跃
15057,2009-12-05 15:27:00,2011-03-09 15:17:00,5,1,3255.96,71.4,3184.56,275,5,3184.56,2,4,5,高价值流失风险
16515,2010-06-17 12:17:00,2011-10-18 13:10:00,10,0,3179.06,0.0,3179.06,52,10,3179.06,4,5,5,高价值活跃
14028,2010-06-07 12:02:00,2010-06-07 13:33:00,3,2,10396.5,7221.0,3175.5,550,3,3175.5,1,3,5,高价值流失风险
14315,2010-03-15 12:49:00,2011-10-26 12:06:00,8,2,3197.82,29.1,3168.72,44,8,3168.72,4,4,5,高价值活跃
16837,2011-04-08 08:48:00,2011-11-08 14:27:00,11,1,3170.98,3.25,3167.73,31,11,3167.73,4,5,5,高价值活跃
16101,2010-05-27 12:50:00,2011-09-30 10:18:00,4,3,3229.16,61.74,3167.42,70,4,3167.42,3,3,5,潜力客户
17679,2009-12-03 17:32:00,2011-10-18 07:43:00,7,4,3577.61,411.05,3166.56,52,7,3166.56,4,4,5,高价值活跃
16041,2011-07-21 16:27:00,2011-11-09 12:25:00,3,0,3166.4,0.0,3166.4,30,3,3166.4,4,3,5,潜力客户
12951,2010-01-10 12:43:00,2011-12-01 12:14:00,15,5,3213.72,49.3,3164.42,8,15,3164.42,5,5,5,高价值活跃
13804,2010-09-29 10:26:00,2011-11-09 12:32:00,9,0,3161.12,0.0,3161.12,30,9,3161.12,4,5,5,高价值活跃
14285,2009-12-08 14:13:00,2011-11-18 14:50:00,8,1,3284.42,125.78,3158.64,21,8,3158.64,4,4,5,高价值活跃
16365,2009-12-11 12:41:00,2011-11-22 11:24:00,15,1,3167.34,10.4,3156.94,17,15,3156.94,5,5,5,高价值活跃
12976,2010-02-12 15:46:00,2011-05-12 09:55:00,8,0,3156.38,0.0,3156.38,211,8,3156.38,2,4,5,高价值流失风险
17353,2010-03-25 12:52:00,2011-08-02 17:19:00,4,3,3242.0,86.45,3155.55,129,4,3155.55,3,3,5,潜力客户
12456,2011-03-30 09:12:00,2011-10-26 14:41:00,3,1,3181.04,27.15,3153.89,44,3,3153.89,4,3,5,潜力客户
15632,2011-03-10 08:29:00,2011-11-24 09:51:00,8,2,3285.31,138.0,3147.31,15,8,3147.31,5,4,5,高价值活跃
12963,2010-07-08 14:45:00,2011-12-01 12:55:00,12,2,3235.79,88.8,3146.99,8,12,3146.99,5,5,5,高价值活跃
14306,2010-01-31 13:42:00,2011-10-19 13:23:00,6,1,3151.4,9.9,3141.5,51,6,3141.5,4,4,5,高价值活跃
15095,2010-01-21 09:37:00,2011-08-28 12:01:00,10,1,3141.64,5.9,3135.74,103,10,3135.74,3,5,5,忠诚客户
17354,2010-10-07 13:22:00,2011-10-20 10:34:00,4,0,3133.96,0.0,3133.96,50,4,3133.96,4,3,5,潜力客户
16918,2009-12-03 12:27:00,2011-10-21 12:50:00,16,3,3206.54,75.23,3131.31,49,16,3131.31,4,5,5,高价值活跃
13268,2011-03-17 13:20:00,2011-11-22 11:51:00,11,4,3174.75,47.05,3127.7,17,11,3127.7,5,5,5,高价值活跃
15199,2010-05-13 10:14:00,2011-10-11 15:12:00,10,0,3122.4,0.0,3122.4,59,10,3122.4,3,5,5,忠诚客户
13685,2011-10-10 12:59:00,2011-12-07 11:41:00,7,0,3119.44,0.0,3119.44,2,7,3119.44,5,4,5,高价值活跃
13052,2010-02-23 12:31:00,2011-05-11 14:12:00,7,0,3119.33,0.0,3119.33,212,7,3119.33,2,4,5,高价值流失风险
14963,2010-07-02 12:43:00,2011-11-30 12:16:00,12,1,3123.57,5.85,3117.72,9,12,3117.72,5,5,5,高价值活跃
15983,2009-12-06 12:52:00,2011-11-17 17:34:00,8,0,3110.37,0.0,3110.37,22,8,3110.37,4,4,5,高价值活跃
17640,2010-03-23 09:15:00,2011-09-14 09:13:00,6,2,3168.94,61.35,3107.59,86,6,3107.59,3,4,5,忠诚客户
14217,2010-06-30 12:54:00,2011-12-08 11:53:00,23,10,3298.59,193.07,3105.52,1,23,3105.52,5,5,5,高价值活跃
14507,2009-12-10 17:04:00,2011-11-16 12:21:00,11,3,3216.74,111.94,3104.8,23,11,3104.8,4,5,5,高价值活跃
13538,2010-02-02 12:47:00,2011-10-27 16:34:00,12,0,3103.13,0.0,3103.13,43,12,3103.13,4,5,5,高价值活跃
14897,2009-12-15 17:05:00,2011-12-02 10:32:00,8,1,3140.54,39.8,3100.74,7,8,3100.74,5,4,5,高价值活跃
13650,2010-01-26 08:44:00,2011-11-23 12:22:00,10,6,3288.0,189.5,3098.5,16,10,3098.5,5,5,5,高价值活跃
12937,2009-12-03 15:43:00,2011-11-24 15:05:00,9,0,3097.61,0.0,3097.61,15,9,3097.61,5,5,5,高价值活跃
15105,2010-03-23 12:18:00,2011-11-21 16:54:00,9,0,3094.91,0.0,3094.91,18,9,3094.91,5,5,5,高价值活跃
12589,2010-01-19 12:26:00,2011-11-11 10:19:00,8,3,4695.66,1601.49,3094.17,28,8,3094.17,4,4,5,高价值活跃
13397,2010-01-20 09:50:00,2011-09-28 10:56:00,10,3,3191.87,97.76,3094.11,72,10,3094.11,3,5,5,忠诚客户
15491,2011-04-18 10:04:00,2011-09-05 15:56:00,6,1,3100.09,9.24,3090.85,95,6,3090.85,3,4,5,忠诚客户
14312,2010-07-23 15:05:00,2011-10-24 09:46:00,11,0,3090.29,0.0,3090.29,46,11,3090.29,4,5,5,高价值活跃
13464,2010-03-31 15:22:00,2011-10-12 15:01:00,6,1,3097.64,13.75,3083.89,58,6,3083.89,4,4,5,高价值活跃
13772,2010-02-23 13:55:00,2011-11-06 11:43:00,8,1,3100.02,19.5,3080.52,33,8,3080.52,4,4,5,高价值活跃
13742,2011-01-23 14:59:00,2011-11-23 11:07:00,12,2,3107.87,28.6,3079.27,16,12,3079.27,5,5,5,高价值活跃
16584,2010-02-16 10:41:00,2011-09-20 13:45:00,5,2,3156.17,78.2,3077.97,80,5,3077.97,3,4,5,忠诚客户
14978,2010-04-28 10:50:00,2011-09-28 13:07:00,10,2,3112.19,35.8,3076.39,72,10,3076.39,3,5,5,忠诚客户
14700,2010-08-11 12:19:00,2011-11-07 14:40:00,5,0,3076.06,0.0,3076.06,32,5,3076.06,4,4,5,高价值活跃
17929,2009-12-09 11:40:00,2011-11-28 16:01:00,12,1,3082.1,8.5,3073.6,11,12,3073.6,5,5,5,高价值活跃
12469,2010-06-21 10:30:00,2010-07-05 12:40:00,2,0,3070.54,0.0,3070.54,522,2,3070.54,1,2,5,沉睡/低频
17147,2010-01-11 09:38:00,2011-11-17 12:32:00,9,7,3199.95,130.8,3069.15,22,9,3069.15,4,5,5,高价值活跃
12511,2010-10-07 10:39:00,2010-10-07 10:39:00,1,1,3084.02,18.25,3065.77,428,1,3065.77,1,1,5,沉睡/低频
14044,2010-01-24 15:14:00,2011-11-13 12:05:00,10,1,3077.7,16.95,3060.75,26,10,3060.75,4,5,5,高价值活跃
16400,2009-12-08 12:38:00,2011-09-06 12:27:00,9,0,3059.85,0.0,3059.85,94,9,3059.85,3,5,5,忠诚客户
13196,2010-04-01 12:54:00,2011-11-28 13:54:00,7,1,3068.84,9.2,3059.64,11,7,3059.64,5,4,5,高价值活跃
16059,2010-05-19 13:04:00,2011-10-05 09:56:00,12,0,3053.57,0.0,3053.57,65,12,3053.57,3,5,5,忠诚客户
16007,2010-06-14 13:18:00,2011-10-23 11:05:00,7,0,3053.06,0.0,3053.06,47,7,3053.06,4,4,5,高价值活跃
12849,2010-04-27 13:44:00,2011-11-08 13:41:00,6,0,3042.47,0.0,3042.47,31,6,3042.47,4,4,5,高价值活跃
14673,2010-10-26 10:14:00,2011-12-06 14:31:00,7,0,3037.32,0.0,3037.32,3,7,3037.32,5,4,5,高价值活跃
15538,2010-02-14 12:38:00,2010-06-20 10:49:00,6,5,3358.4,322.3,3036.1,537,6,3036.1,1,4,5,高价值流失风险
12909,2010-02-24 12:14:00,2011-10-31 12:43:00,8,5,3103.19,68.42,3034.77,39,8,3034.77,4,4,5,高价值活跃
13647,2010-04-15 12:55:00,2011-11-30 12:00:00,8,1,3041.68,7.9,3033.78,9,8,3033.78,5,4,5,高价值活跃
15241,2010-02-23 13:59:00,2011-10-04 09:05:00,11,1,3050.16,17.85,3032.31,66,11,3032.31,3,5,5,忠诚客户
17621,2010-10-04 09:37:00,2011-11-18 17:11:00,6,2,3175.12,145.8,3029.32,21,6,3029.32,4,4,5,高价值活跃
13631,2011-03-17 17:13:00,2011-09-01 09:57:00,11,1,3070.42,48.65,3021.77,99,11,3021.77,3,5,5,忠诚客户
15823,2009-12-08 15:12:00,2010-12-02 15:08:00,3,3,3882.17,863.31,3018.86,372,3,3018.86,2,3,5,高价值流失风险
16933,2009-12-09 15:03:00,2011-12-08 12:54:00,9,7,3099.3,81.65,3017.65,1,9,3017.65,5,5,5,高价值活跃
13692,2010-10-15 13:28:00,2011-11-15 11:17:00,5,3,3114.4,97.95,3016.45,24,5,3016.45,4,4,5,高价值活跃
13848,2009-12-09 16:17:00,2011-09-08 12:58:00,8,0,3015.0,0.0,3015.0,92,8,3015.0,3,4,5,忠诚客户
17145,2010-02-19 12:07:00,2010-07-15 09:02:00,4,3,3120.91,106.27,3014.64,512,4,3014.64,1,3,5,高价值流失风险
15916,2009-12-10 16:21:00,2011-11-23 13:46:00,13,4,3145.24,131.2,3014.04,16,13,3014.04,5,5,5,高价值活跃
16678,2011-03-02 09:24:00,2011-12-07 12:17:00,12,5,3109.99,96.16,3013.83,2,12,3013.83,5,5,5,高价值活跃
16560,2009-12-08 12:05:00,2011-11-13 10:35:00,8,2,3048.38,37.65,3010.73,26,8,3010.73,4,4,5,高价值活跃
15614,2010-03-23 11:13:00,2010-09-28 10:46:00,4,3,3147.36,138.5,3008.86,437,4,3008.86,1,3,5,高价值流失风险
16718,2009-12-06 13:07:00,2010-12-05 13:03:00,5,0,3006.08,0.0,3006.08,369,5,3006.08,2,4,5,高价值流失风险
14456,2011-07-20 13:06:00,2011-12-04 13:59:00,9,5,3017.28,14.77,3002.51,5,9,3002.51,5,5,5,高价值活跃
15754,2010-02-22 13:31:00,2011-10-19 14:40:00,9,3,3037.61,35.75,3001.86,51,9,3001.86,4,5,5,高价值活跃
14038,2010-02-04 08:56:00,2011-09-22 13:37:00,5,3,3069.88,68.95,3000.93,78,5,3000.93,3,4,5,忠诚客户
17702,2010-11-04 12:09:00,2011-11-09 16:03:00,6,3,3144.04,144.1,2999.94,30,6,2999.94,4,4,5,高价值活跃
14161,2009-12-13 11:46:00,2011-05-08 11:41:00,7,0,2996.93,0.0,2996.93,215,7,2996.93,2,4,5,高价值流失风险
14344,2010-03-23 15:47:00,2011-08-04 13:51:00,20,0,2993.05,0.0,2993.05,127,20,2993.05,3,5,5,忠诚客户
12374,2010-04-30 14:01:00,2011-11-14 15:37:00,4,0,2989.22,0.0,2989.22,25,4,2989.22,4,3,5,潜力客户
17090,2010-07-19 16:02:00,2011-12-05 13:44:00,13,2,3080.18,93.54,2986.64,4,13,2986.64,5,5,5,高价值活跃
15687,2011-01-13 15:13:00,2011-12-01 08:33:00,9,2,2993.1,11.6,2981.5,8,9,2981.5,5,5,5,高价值活跃
13557,2009-12-08 17:41:00,2011-11-11 15:24:00,13,3,3032.26,52.18,2980.08,28,13,2980.08,4,5,5,高价值活跃
16012,2010-06-28 11:39:00,2011-11-04 13:25:00,5,0,2978.59,0.0,2978.59,35,5,2978.59,4,4,5,高价值活跃
12770,2010-09-09 11:43:00,2011-05-13 09:33:00,2,5,3246.45,270.5,2975.95,210,2,2975.95,2,2,5,沉睡/低频
15027,2010-03-25 14:39:00,2011-11-09 10:16:00,10,3,3195.6,221.56,2974.04,30,10,2974.04,4,5,5,高价值活跃
14064,2010-01-21 13:22:00,2011-11-10 13:14:00,15,6,3260.24,292.67,2967.57,29,15,2967.57,4,5,5,高价值活跃
17692,2010-06-17 11:14:00,2011-08-04 14:01:00,12,2,2975.8,13.4,2962.4,127,12,2962.4,3,5,5,忠诚客户
14506,2010-04-19 08:27:00,2011-11-22 13:02:00,7,0,2960.25,0.0,2960.25,17,7,2960.25,5,4,5,高价值活跃
13485,2009-12-03 13:46:00,2011-04-20 13:58:00,11,4,3019.22,61.3,2957.92,233,11,2957.92,2,5,5,高价值流失风险
18241,2010-04-01 11:55:00,2011-11-30 12:10:00,21,2,2986.99,32.9,2954.09,9,21,2954.09,5,5,5,高价值活跃
12838,2010-04-26 09:59:00,2011-11-06 12:20:00,10,2,2975.91,22.45,2953.46,33,10,2953.46,4,5,5,高价值活跃
16120,2010-10-13 15:07:00,2011-10-11 14:22:00,6,1,2967.51,15.0,2952.51,59,6,2952.51,3,4,5,忠诚客户
13253,2010-01-05 12:13:00,2011-07-06 10:09:00,4,0,2951.11,0.0,2951.11,156,4,2951.11,3,3,5,潜力客户
14226,2010-09-24 14:32:00,2011-11-11 11:34:00,6,3,2985.13,34.75,2950.38,28,6,2950.38,4,4,5,高价值活跃
12754,2011-02-04 10:31:00,2011-04-18 09:00:00,3,2,3010.74,61.62,2949.12,235,3,2949.12,2,3,5,高价值流失风险
13635,2009-12-01 09:46:00,2011-10-03 10:55:00,4,2,2999.16,50.94,2948.22,67,4,2948.22,3,3,5,潜力客户
15967,2009-12-01 13:29:00,2011-11-16 15:41:00,12,1,2966.0,22.4,2943.6,23,12,2943.6,4,5,5,高价值活跃
15182,2010-02-21 12:03:00,2011-07-08 13:37:00,11,3,2998.952,56.2,2942.752,154,11,2942.752,3,5,5,忠诚客户
12877,2010-01-18 10:23:00,2011-12-06 10:30:00,20,0,2942.14,0.0,2942.14,3,20,2942.14,5,5,5,高价值活跃
15757,2010-06-10 13:47:00,2011-10-05 12:14:00,6,0,2940.36,0.0,2940.36,65,6,2940.36,3,4,5,忠诚客户
17444,2011-06-20 09:04:00,2011-07-15 12:05:00,3,0,2940.04,0.0,2940.04,147,3,2940.04,3,3,5,潜力客户
14544,2010-08-26 16:00:00,2011-11-15 15:06:00,3,0,2938.53,0.0,2938.53,24,3,2938.53,4,3,5,潜力客户
16416,2010-02-23 12:00:00,2011-11-13 12:50:00,9,1,2957.88,24.41,2933.47,26,9,2933.47,4,5,5,高价值活跃
12635,2010-09-09 10:50:00,2011-09-11 11:04:00,4,0,2930.41,0.0,2930.41,89,4,2930.41,3,3,5,潜力客户
12906,2011-09-22 15:03:00,2011-11-28 09:55:00,5,0,2919.81,0.0,2919.81,11,5,2919.81,5,4,5,高价值活跃
13764,2010-03-07 12:56:00,2011-09-30 12:03:00,6,0,2919.62,0.0,2919.62,70,6,2919.62,3,4,5,忠诚客户
16358,2010-11-10 11:36:00,2011-12-08 15:09:00,5,1,2919.65,2.55,2917.1,1,5,2917.1,5,4,5,高价值活跃
15312,2009-12-16 09:23:00,2011-09-25 13:10:00,12,2,2930.19,13.7,2916.49,75,12,2916.49,3,5,5,忠诚客户
14867,2009-12-05 15:47:00,2011-06-07 11:39:00,16,3,2952.06,41.65,2910.41,185,16,2910.41,3,5,5,忠诚客户
14524,2010-10-19 11:44:00,2011-11-08 12:29:00,13,0,2909.86,0.0,2909.86,31,13,2909.86,4,5,5,高价值活跃
17655,2010-10-19 10:20:00,2011-11-29 11:34:00,9,1,2976.38,67.2,2909.18,10,9,2909.18,5,5,5,高价值活跃
12438,2011-07-22 13:29:00,2011-11-25 13:28:00,2,0,2906.85,0.0,2906.85,14,2,2906.85,5,2,5,新近客户
16736,2009-12-03 16:12:00,2010-07-22 10:09:00,5,3,2956.56,52.05,2904.51,505,5,2904.51,1,4,5,高价值流失风险
17588,2010-03-12 12:34:00,2011-08-31 13:37:00,7,2,2939.55,37.9,2901.65,100,7,2901.65,3,4,5,忠诚客户
16067,2010-02-02 18:01:00,2010-05-26 12:33:00,3,3,3269.11,369.1,2900.01,562,3,2900.01,1,3,5,高价值流失风险
12854,2009-12-11 12:55:00,2011-09-22 12:15:00,7,4,2970.97,71.65,2899.32,78,7,2899.32,3,4,5,忠诚客户
13784,2010-09-15 12:27:00,2011-11-30 09:33:00,14,1,2910.23,13.05,2897.18,9,14,2897.18,5,5,5,高价值活跃
13110,2009-12-01 14:14:00,2011-11-08 14:30:00,12,2,2957.47,61.3,2896.17,31,12,2896.17,4,5,5,高价值活跃
15392,2010-10-04 12:50:00,2011-12-05 11:01:00,7,1,2911.62,19.8,2891.82,4,7,2891.82,5,4,5,高价值活跃
17774,2010-02-08 16:06:00,2011-09-04 12:49:00,9,4,3273.83,382.35,2891.48,96,9,2891.48,3,5,5,忠诚客户
17242,2010-01-24 10:27:00,2011-08-23 14:55:00,5,0,2889.28,0.0,2889.28,108,5,2889.28,3,4,5,忠诚客户
14916,2010-04-01 10:57:00,2011-09-30 09:20:00,8,3,3042.95,154.74,2888.21,70,8,2888.21,3,4,5,忠诚客户
15602,2009-12-02 09:35:00,2011-12-01 14:14:00,16,9,3137.96,254.54,2883.42,8,16,2883.42,5,5,5,高价值活跃
15373,2010-05-02 11:57:00,2011-12-01 15:05:00,17,1,3084.54,202.8,2881.74,8,17,2881.74,5,5,5,高价值活跃
14251,2011-10-13 12:46:00,2011-12-08 08:32:00,5,0,2879.7,0.0,2879.7,1,5,2879.7,5,4,5,高价值活跃
12806,2010-04-30 10:44:00,2010-09-30 13:34:00,4,0,2878.96,0.0,2878.96,435,4,2878.96,1,3,5,高价值流失风险
14621,2010-01-25 09:08:00,2011-12-08 16:22:00,9,7,3000.57,122.3,2878.27,1,9,2878.27,5,5,5,高价值活跃
16633,2011-04-19 14:36:00,2011-11-22 13:41:00,6,1,2883.1,4.95,2878.15,17,6,2878.15,5,4,5,高价值活跃
18170,2010-01-08 14:10:00,2011-11-06 14:35:00,9,0,2878.0,0.0,2878.0,33,9,2878.0,4,5,5,高价值活跃
14005,2011-05-08 10:33:00,2011-11-30 12:41:00,5,0,2874.72,0.0,2874.72,9,5,2874.72,5,4,5,高价值活跃
14590,2009-12-07 14:10:00,2010-10-11 12:06:00,20,8,2993.37,122.33,2871.04,424,20,2871.04,1,5,5,高价值流失风险
15043,2010-06-24 15:50:00,2011-11-08 14:26:00,6,0,2870.32,0.0,2870.32,31,6,2870.32,4,4,5,高价值活跃
14758,2010-04-08 08:27:00,2011-07-18 08:21:00,7,0,2864.97,0.0,2864.97,144,7,2864.97,3,4,5,忠诚客户
16062,2010-06-21 13:32:00,2011-11-30 12:15:00,8,0,2863.45,0.0,2863.45,9,8,2863.45,5,4,5,高价值活跃
12685,2011-09-07 10:28:00,2011-11-11 13:46:00,6,0,2863.08,0.0,2863.08,28,6,2863.08,4,4,5,高价值活跃
16467,2009-12-02 11:59:00,2010-07-19 11:49:00,7,1,2869.16,6.76,2862.4,508,7,2862.4,1,4,5,高价值流失风险
13890,2009-12-06 15:15:00,2011-12-08 15:36:00,14,8,2927.38,68.65,2858.73,1,14,2858.73,5,5,5,高价值活跃
15611,2010-01-25 14:50:00,2011-11-30 12:36:00,26,6,2997.28,138.91,2858.37,9,26,2858.37,5,5,5,高价值活跃
13728,2009-12-09 17:13:00,2011-11-03 10:49:00,16,0,2855.17,0.0,2855.17,36,16,2855.17,4,5,5,高价值活跃
17961,2009-12-01 14:48:00,2011-11-18 16:55:00,100,2,2866.74,16.45,2850.29,21,100,2850.29,4,5,5,高价值活跃
14935,2010-03-30 11:48:00,2011-02-15 14:44:00,2,0,2849.83,0.0,2849.83,297,2,2849.83,2,2,5,沉睡/低频
16755,2009-12-09 14:25:00,2011-08-17 13:21:00,7,3,2864.68,18.55,2846.13,114,7,2846.13,3,4,5,忠诚客户
14875,2010-09-24 10:28:00,2011-08-24 12:20:00,3,4,2862.4,20.85,2841.55,107,3,2841.55,3,3,5,潜力客户
13501,2010-05-18 13:24:00,2011-02-24 18:59:00,3,2,2885.11,44.85,2840.26,288,3,2840.26,2,3,5,高价值流失风险
12473,2011-06-01 10:15:00,2011-11-10 13:46:00,5,4,3928.05,1090.32,2837.73,29,5,2837.73,4,4,5,高价值活跃
16229,2010-05-24 12:59:00,2011-09-13 17:16:00,6,1,2867.86,32.5,2835.36,87,6,2835.36,3,4,5,忠诚客户
16383,2010-02-04 13:18:00,2011-09-26 12:45:00,7,2,2896.69,64.0,2832.69,74,7,2832.69,3,4,5,忠诚客户
15797,2010-01-27 13:12:00,2011-08-18 17:04:00,6,0,2821.08,0.0,2821.08,113,6,2821.08,3,4,4,忠诚客户
17228,2010-03-12 11:54:00,2011-11-24 10:24:00,13,0,2820.03,0.0,2820.03,15,13,2820.03,5,5,4,高价值活跃
16225,2010-02-07 12:41:00,2011-10-26 08:30:00,15,3,2859.31,45.5,2813.81,44,15,2813.81,4,5,4,高价值活跃
17386,2010-11-19 13:40:00,2011-12-02 11:28:00,7,0,2812.77,0.0,2812.77,7,7,2812.77,5,4,4,高价值活跃
14293,2009-12-10 10:57:00,2011-12-06 15:17:00,9,1,2903.01,93.6,2809.41,3,9,2809.41,5,5,4,高价值活跃
14711,2011-03-22 13:32:00,2011-11-29 14:58:00,11,1,2839.62,30.6,2809.02,10,11,2809.02,5,5,4,高价值活跃
13477,2010-01-25 11:52:00,2011-11-02 12:04:00,11,2,2819.17,13.05,2806.12,37,11,2806.12,4,5,4,高价值活跃
15031,2009-12-08 13:38:00,2011-12-05 14:19:00,14,2,3102.94,299.21,2803.73,4,14,2803.73,5,5,4,高价值活跃
13205,2010-09-22 16:26:00,2010-09-22 16:26:00,1,0,2803.2,0.0,2803.2,443,1,2803.2,1,1,4,沉睡/低频
13330,2010-02-23 10:12:00,2011-09-08 12:27:00,6,0,2796.1,0.0,2796.1,92,6,2796.1,3,4,4,忠诚客户
17530,2009-12-06 16:17:00,2011-12-08 18:42:00,12,1,2791.69,0.95,2790.74,1,12,2790.74,5,5,4,高价值活跃
14035,2010-04-06 12:39:00,2011-11-11 10:03:00,9,2,2794.75,4.25,2790.5,28,9,2790.5,4,5,4,高价值活跃
13032,2010-09-05 14:01:00,2011-10-18 15:54:00,9,2,2815.96,25.96,2790.0,52,9,2790.0,4,5,4,高价值活跃
16979,2010-09-15 14:30:00,2011-12-06 12:21:00,9,3,2859.74,72.65,2787.09,3,9,2787.09,5,5,4,高价值活跃
13719,2010-05-17 14:36:00,2011-11-24 15:26:00,11,0,2783.08,0.0,2783.08,15,11,2783.08,5,5,4,高价值活跃
17790,2010-06-13 13:30:00,2011-11-13 11:30:00,20,0,2779.41,0.0,2779.41,26,20,2779.41,4,5,4,高价值活跃
12863,2010-04-29 13:54:00,2011-10-18 14:15:00,6,1,2792.55,17.0,2775.55,52,6,2775.55,4,4,4,高价值活跃
17031,2010-05-07 14:52:00,2011-11-28 10:23:00,6,0,2773.85,0.0,2773.85,11,6,2773.85,5,4,4,高价值活跃
12826,2009-12-18 10:43:00,2011-12-07 10:25:00,12,3,2800.75,27.06,2773.69,2,12,2773.69,5,5,4,高价值活跃
15563,2010-01-28 11:36:00,2011-11-17 14:50:00,7,4,2859.46,85.79,2773.67,22,7,2773.67,4,4,4,高价值活跃
12676,2010-08-13 13:29:00,2011-11-15 12:25:00,11,1,2843.09,70.0,2773.09,24,11,2773.09,4,5,4,高价值活跃
15235,2010-11-16 12:48:00,2011-05-06 09:44:00,16,0,2772.76,0.0,2772.76,217,16,2772.76,2,5,4,高价值流失风险
